embedding_id,document_id,embedding_vector,model_name,created_at
3787,3787,"[0.7193, 0.0316, 0.5562]",text-embedding-3-small,2026-01-03 15:07:00
3788,3788,"[0.0531, 0.8275, 0.4030]",text-embedding-3-small,2026-01-03 15:08:00
3789,3789,"[0.1877, 0.8464, 0.8466]",text-embedding-3-small,2026-01-03 15:09:00
3790,3790,"[0.3386, 0.4029, 0.5173]",text-embedding-3-small,2026-01-03 15:10:00
3791,3791,"[0.7966, 0.6605, 0.1189]",text-embedding-3-small,2026-01-03 15:11:00
3792,3792,"[0.0604, 0.0150, 0.5817]",text-embedding-3-small,2026-01-03 15:12:00
3793,3793,"[0.2536, 0.5217, 0.0988]",text-embedding-3-small,2026-01-03 15:13:00
3794,3794,"[0.6847, 0.4231, 0.8592]",text-embedding-3-small,2026-01-03 15:14:00
3795,3795,"[0.0982, 0.6896, 0.0980]",text-embedding-3-small,2026-01-03 15:15:00
3796,3796,"[0.1957, 0.9814, 0.0149]",text-embedding-3-small,2026-01-03 15:16:00
3797,3797,"[0.7292, 0.7074, 0.8446]",text-embedding-3-small,2026-01-03 15:17:00
3798,3798,"[0.9600, 0.6261, 0.1649]",text-embedding-3-small,2026-01-03 15:18:00
3799,3799,"[0.3823, 0.2245, 0.9175]",text-embedding-3-small,2026-01-03 15:19:00
3800,3800,"[0.5171, 0.2680, 0.7796]",text-embedding-3-small,2026-01-03 15:20:00
3801,3801,"[0.2217, 0.3689, 0.1676]",text-embedding-3-small,2026-01-03 15:21:00
3802,3802,"[0.0127, 0.4760, 0.4398]",text-embedding-3-small,2026-01-03 15:22:00
3803,3803,"[0.8992, 0.6878, 0.4753]",text-embedding-3-small,2026-01-03 15:23:00
3804,3804,"[0.9508, 0.9065, 0.4935]",text-embedding-3-small,2026-01-03 15:24:00
3805,3805,"[0.4211, 0.2519, 0.4919]",text-embedding-3-small,2026-01-03 15:25:00
3806,3806,"[0.0140, 0.2121, 0.5524]",text-embedding-3-small,2026-01-03 15:26:00
3807,3807,"[0.6810, 0.9347, 0.3530]",text-embedding-3-small,2026-01-03 15:27:00
3808,3808,"[0.2790, 0.1800, 0.6728]",text-embedding-3-small,2026-01-03 15:28:00
3809,3809,"[0.7781, 0.0082, 0.4179]",text-embedding-3-small,2026-01-03 15:29:00
3810,3810,"[0.3390, 0.0644, 0.0086]",text-embedding-3-small,2026-01-03 15:30:00
3811,3811,"[0.1428, 0.8010, 0.1631]",text-embedding-3-small,2026-01-03 15:31:00
3812,3812,"[0.8607, 0.6086, 0.1707]",text-embedding-3-small,2026-01-03 15:32:00
3813,3813,"[0.8845, 0.8140, 0.1734]",text-embedding-3-small,2026-01-03 15:33:00
3814,3814,"[0.6705, 0.7946, 0.2548]",text-embedding-3-small,2026-01-03 15:34:00
3815,3815,"[0.7539, 0.6960, 0.8790]",text-embedding-3-small,2026-01-03 15:35:00
3816,3816,"[0.3252, 0.2772, 0.4648]",text-embedding-3-small,2026-01-03 15:36:00
3817,3817,"[0.3491, 0.6632, 0.1665]",text-embedding-3-small,2026-01-03 15:37:00
3818,3818,"[0.4292, 0.3358, 0.5067]",text-embedding-3-small,2026-01-03 15:38:00
3819,3819,"[0.6661, 0.5934, 0.5737]",text-embedding-3-small,2026-01-03 15:39:00
3820,3820,"[0.2313, 0.7718, 0.5443]",text-embedding-3-small,2026-01-03 15:40:00
3821,3821,"[0.2954, 0.9307, 0.2435]",text-embedding-3-small,2026-01-03 15:41:00
3822,3822,"[0.0629, 0.3439, 0.2802]",text-embedding-3-small,2026-01-03 15:42:00
3823,3823,"[0.0340, 0.8483, 0.3733]",text-embedding-3-small,2026-01-03 15:43:00
3824,3824,"[0.0217, 0.6921, 0.9766]",text-embedding-3-small,2026-01-03 15:44:00
3825,3825,"[0.0971, 0.4151, 0.7902]",text-embedding-3-small,2026-01-03 15:45:00
3826,3826,"[0.6485, 0.2668, 0.0272]",text-embedding-3-small,2026-01-03 15:46:00
3827,3827,"[0.9941, 0.2015, 0.1772]",text-embedding-3-small,2026-01-03 15:47:00
3828,3828,"[0.6233, 0.1430, 0.8095]",text-embedding-3-small,2026-01-03 15:48:00
3829,3829,"[0.7395, 0.3789, 0.9913]",text-embedding-3-small,2026-01-03 15:49:00
3830,3830,"[0.6049, 0.4994, 0.2492]",text-embedding-3-small,2026-01-03 15:50:00
3831,3831,"[0.9544, 0.7101, 0.0464]",text-embedding-3-small,2026-01-03 15:51:00
3832,3832,"[0.2776, 0.0766, 0.3760]",text-embedding-3-small,2026-01-03 15:52:00
3833,3833,"[0.0391, 0.3712, 0.6718]",text-embedding-3-small,2026-01-03 15:53:00
3834,3834,"[0.4316, 0.9826, 0.1986]",text-embedding-3-small,2026-01-03 15:54:00
3835,3835,"[0.2308, 0.6031, 0.6027]",text-embedding-3-small,2026-01-03 15:55:00
3836,3836,"[0.1763, 0.1785, 0.4692]",text-embedding-3-small,2026-01-03 15:56:00
3837,3837,"[0.1126, 0.0979, 0.1219]",text-embedding-3-small,2026-01-03 15:57:00
3838,3838,"[0.0011, 0.2266, 0.9539]",text-embedding-3-small,2026-01-03 15:58:00
3839,3839,"[0.4231, 0.5415, 0.7136]",text-embedding-3-small,2026-01-03 15:59:00
3840,3840,"[0.0610, 0.8892, 0.5336]",text-embedding-3-small,2026-01-03 16:00:00
3841,3841,"[0.8981, 0.4327, 0.0975]",text-embedding-3-small,2026-01-03 16:01:00
3842,3842,"[0.6339, 0.0365, 0.0921]",text-embedding-3-small,2026-01-03 16:02:00
3843,3843,"[0.9083, 0.0319, 0.7250]",text-embedding-3-small,2026-01-03 16:03:00
3844,3844,"[0.5188, 0.8756, 0.3987]",text-embedding-3-small,2026-01-03 16:04:00
3845,3845,"[0.0977, 0.7581, 0.2887]",text-embedding-3-small,2026-01-03 16:05:00
3846,3846,"[0.1880, 0.6511, 0.9315]",text-embedding-3-small,2026-01-03 16:06:00
3847,3847,"[0.3618, 0.2662, 0.1977]",text-embedding-3-small,2026-01-03 16:07:00
3848,3848,"[0.8153, 0.9630, 0.6869]",text-embedding-3-small,2026-01-03 16:08:00
3849,3849,"[0.5167, 0.1274, 0.5106]",text-embedding-3-small,2026-01-03 16:09:00
3850,3850,"[0.5777, 0.7771, 0.0572]",text-embedding-3-small,2026-01-03 16:10:00
3851,3851,"[0.6730, 0.5609, 0.0995]",text-embedding-3-small,2026-01-03 16:11:00
3852,3852,"[0.4351, 0.6259, 0.3628]",text-embedding-3-small,2026-01-03 16:12:00
3853,3853,"[0.8802, 0.1536, 0.2850]",text-embedding-3-small,2026-01-03 16:13:00
3854,3854,"[0.8956, 0.8998, 0.2619]",text-embedding-3-small,2026-01-03 16:14:00
3855,3855,"[0.7514, 0.7712, 0.9520]",text-embedding-3-small,2026-01-03 16:15:00
3856,3856,"[0.9701, 0.6109, 0.7340]",text-embedding-3-small,2026-01-03 16:16:00
3857,3857,"[0.2059, 0.3598, 0.7183]",text-embedding-3-small,2026-01-03 16:17:00
3858,3858,"[0.2711, 0.1528, 0.5321]",text-embedding-3-small,2026-01-03 16:18:00
3859,3859,"[0.1122, 0.5719, 0.4423]",text-embedding-3-small,2026-01-03 16:19:00
3860,3860,"[0.7734, 0.8976, 0.8108]",text-embedding-3-small,2026-01-03 16:20:00
3861,3861,"[0.8275, 0.5818, 0.0707]",text-embedding-3-small,2026-01-03 16:21:00
3862,3862,"[0.8490, 0.8739, 0.2185]",text-embedding-3-small,2026-01-03 16:22:00
3863,3863,"[0.1454, 0.0443, 0.5691]",text-embedding-3-small,2026-01-03 16:23:00
3864,3864,"[0.3894, 0.1177, 0.9765]",text-embedding-3-small,2026-01-03 16:24:00
3865,3865,"[0.8381, 0.6477, 0.0966]",text-embedding-3-small,2026-01-03 16:25:00
3866,3866,"[0.0009, 0.8858, 0.0071]",text-embedding-3-small,2026-01-03 16:26:00
3867,3867,"[0.1349, 0.0418, 0.8432]",text-embedding-3-small,2026-01-03 16:27:00
3868,3868,"[0.1782, 0.0264, 0.2723]",text-embedding-3-small,2026-01-03 16:28:00
3869,3869,"[0.5663, 0.1370, 0.4957]",text-embedding-3-small,2026-01-03 16:29:00
3870,3870,"[0.1671, 0.3089, 0.6230]",text-embedding-3-small,2026-01-03 16:30:00
3871,3871,"[0.9185, 0.0675, 0.9270]",text-embedding-3-small,2026-01-03 16:31:00
3872,3872,"[0.5030, 0.5219, 0.8234]",text-embedding-3-small,2026-01-03 16:32:00
3873,3873,"[0.4235, 0.5494, 0.3910]",text-embedding-3-small,2026-01-03 16:33:00
3874,3874,"[0.5040, 0.5762, 0.1444]",text-embedding-3-small,2026-01-03 16:34:00
3875,3875,"[0.6509, 0.9019, 0.6328]",text-embedding-3-small,2026-01-03 16:35:00
3876,3876,"[0.3281, 0.5566, 0.9226]",text-embedding-3-small,2026-01-03 16:36:00
3877,3877,"[0.0396, 0.9968, 0.0075]",text-embedding-3-small,2026-01-03 16:37:00
3878,3878,"[0.9032, 0.1301, 0.3719]",text-embedding-3-small,2026-01-03 16:38:00
3879,3879,"[0.3634, 0.4413, 0.4848]",text-embedding-3-small,2026-01-03 16:39:00
3880,3880,"[0.1178, 0.5368, 0.8014]",text-embedding-3-small,2026-01-03 16:40:00
3881,3881,"[0.6408, 0.6313, 0.2041]",text-embedding-3-small,2026-01-03 16:41:00
3882,3882,"[0.8329, 0.9662, 0.9439]",text-embedding-3-small,2026-01-03 16:42:00
3883,3883,"[0.8771, 0.0983, 0.5260]",text-embedding-3-small,2026-01-03 16:43:00
3884,3884,"[0.5229, 0.0924, 0.0343]",text-embedding-3-small,2026-01-03 16:44:00
3885,3885,"[0.9447, 0.4621, 0.9561]",text-embedding-3-small,2026-01-03 16:45:00
3886,3886,"[0.8081, 0.5767, 0.4111]",text-embedding-3-small,2026-01-03 16:46:00
3887,3887,"[0.7214, 0.7342, 0.3725]",text-embedding-3-small,2026-01-03 16:47:00
3888,3888,"[0.8046, 0.7394, 0.5694]",text-embedding-3-small,2026-01-03 16:48:00
3889,3889,"[0.5959, 0.8161, 0.0750]",text-embedding-3-small,2026-01-03 16:49:00
3890,3890,"[0.4645, 0.3387, 0.3573]",text-embedding-3-small,2026-01-03 16:50:00
3891,3891,"[0.2609, 0.3446, 0.2015]",text-embedding-3-small,2026-01-03 16:51:00
3892,3892,"[0.7734, 0.4414, 0.9602]",text-embedding-3-small,2026-01-03 16:52:00
3893,3893,"[0.3051, 0.7397, 0.7149]",text-embedding-3-small,2026-01-03 16:53:00
3894,3894,"[0.0235, 0.2159, 0.6464]",text-embedding-3-small,2026-01-03 16:54:00
3895,3895,"[0.1694, 0.6258, 0.3855]",text-embedding-3-small,2026-01-03 16:55:00
3896,3896,"[0.8762, 0.0801, 0.6997]",text-embedding-3-small,2026-01-03 16:56:00
3897,3897,"[0.7055, 0.6184, 0.7909]",text-embedding-3-small,2026-01-03 16:57:00
3898,3898,"[0.5805, 0.2112, 0.9526]",text-embedding-3-small,2026-01-03 16:58:00
3899,3899,"[0.1372, 0.3188, 0.9531]",text-embedding-3-small,2026-01-03 16:59:00
3900,3900,"[0.7500, 0.0809, 0.9266]",text-embedding-3-small,2026-01-03 17:00:00
3901,3901,"[0.2593, 0.4120, 0.9869]",text-embedding-3-small,2026-01-03 17:01:00
3902,3902,"[0.7711, 0.4518, 0.7474]",text-embedding-3-small,2026-01-03 17:02:00
3903,3903,"[0.1923, 0.3785, 0.3501]",text-embedding-3-small,2026-01-03 17:03:00
3904,3904,"[0.4601, 0.7386, 0.9110]",text-embedding-3-small,2026-01-03 17:04:00
3905,3905,"[0.7256, 0.0148, 0.4497]",text-embedding-3-small,2026-01-03 17:05:00
3906,3906,"[0.0371, 0.6350, 0.6282]",text-embedding-3-small,2026-01-03 17:06:00
3907,3907,"[0.9078, 0.9305, 0.7226]",text-embedding-3-small,2026-01-03 17:07:00
3908,3908,"[0.4343, 0.7488, 0.3270]",text-embedding-3-small,2026-01-03 17:08:00
3909,3909,"[0.7716, 0.0443, 0.5562]",text-embedding-3-small,2026-01-03 17:09:00
3910,3910,"[0.3420, 0.1951, 0.2759]",text-embedding-3-small,2026-01-03 17:10:00
3911,3911,"[0.7587, 0.3943, 0.4685]",text-embedding-3-small,2026-01-03 17:11:00
3912,3912,"[0.2816, 0.8069, 0.6529]",text-embedding-3-small,2026-01-03 17:12:00
3913,3913,"[0.4765, 0.4531, 0.0436]",text-embedding-3-small,2026-01-03 17:13:00
3914,3914,"[0.7534, 0.2374, 0.5577]",text-embedding-3-small,2026-01-03 17:14:00
3915,3915,"[0.6459, 0.9788, 0.1546]",text-embedding-3-small,2026-01-03 17:15:00
3916,3916,"[0.4646, 0.9474, 0.2695]",text-embedding-3-small,2026-01-03 17:16:00
3917,3917,"[0.1704, 0.8506, 0.4502]",text-embedding-3-small,2026-01-03 17:17:00
3918,3918,"[0.8068, 0.4556, 0.3051]",text-embedding-3-small,2026-01-03 17:18:00
3919,3919,"[0.3278, 0.8914, 0.3361]",text-embedding-3-small,2026-01-03 17:19:00
3920,3920,"[0.7587, 0.4087, 0.6720]",text-embedding-3-small,2026-01-03 17:20:00
3921,3921,"[0.5640, 0.9210, 0.2567]",text-embedding-3-small,2026-01-03 17:21:00
3922,3922,"[0.2471, 0.4469, 0.3119]",text-embedding-3-small,2026-01-03 17:22:00
3923,3923,"[0.3508, 0.1027, 0.6523]",text-embedding-3-small,2026-01-03 17:23:00
3924,3924,"[0.9895, 0.0284, 0.8810]",text-embedding-3-small,2026-01-03 17:24:00
3925,3925,"[0.2537, 0.2314, 0.5888]",text-embedding-3-small,2026-01-03 17:25:00
3926,3926,"[0.2954, 0.1483, 0.4666]",text-embedding-3-small,2026-01-03 17:26:00
3927,3927,"[0.1352, 0.5159, 0.6831]",text-embedding-3-small,2026-01-03 17:27:00
3928,3928,"[0.7216, 0.5097, 0.6152]",text-embedding-3-small,2026-01-03 17:28:00
3929,3929,"[0.8219, 0.0987, 0.5482]",text-embedding-3-small,2026-01-03 17:29:00
3930,3930,"[0.2582, 0.1700, 0.8883]",text-embedding-3-small,2026-01-03 17:30:00
3931,3931,"[0.8700, 0.0079, 0.7830]",text-embedding-3-small,2026-01-03 17:31:00
3932,3932,"[0.3226, 0.3070, 0.6045]",text-embedding-3-small,2026-01-03 17:32:00
3933,3933,"[0.6228, 0.8142, 0.9250]",text-embedding-3-small,2026-01-03 17:33:00
3934,3934,"[0.3041, 0.7860, 0.0863]",text-embedding-3-small,2026-01-03 17:34:00
3935,3935,"[0.8010, 0.6535, 0.0580]",text-embedding-3-small,2026-01-03 17:35:00
3936,3936,"[0.0711, 0.2867, 0.1043]",text-embedding-3-small,2026-01-03 17:36:00
3937,3937,"[0.2979, 0.5708, 0.3924]",text-embedding-3-small,2026-01-03 17:37:00
3938,3938,"[0.9568, 0.7493, 0.4970]",text-embedding-3-small,2026-01-03 17:38:00
3939,3939,"[0.6751, 0.7109, 0.1914]",text-embedding-3-small,2026-01-03 17:39:00
3940,3940,"[0.5186, 0.5599, 0.0634]",text-embedding-3-small,2026-01-03 17:40:00
3941,3941,"[0.2029, 0.4424, 0.1616]",text-embedding-3-small,2026-01-03 17:41:00
3942,3942,"[0.5370, 0.4490, 0.7461]",text-embedding-3-small,2026-01-03 17:42:00
3943,3943,"[0.0730, 0.3983, 0.4063]",text-embedding-3-small,2026-01-03 17:43:00
3944,3944,"[0.0602, 0.0890, 0.4414]",text-embedding-3-small,2026-01-03 17:44:00
3945,3945,"[0.5872, 0.7152, 0.3688]",text-embedding-3-small,2026-01-03 17:45:00
3946,3946,"[0.3042, 0.3413, 0.9009]",text-embedding-3-small,2026-01-03 17:46:00
3947,3947,"[0.5825, 0.8296, 0.7136]",text-embedding-3-small,2026-01-03 17:47:00
3948,3948,"[0.8609, 0.2740, 0.1053]",text-embedding-3-small,2026-01-03 17:48:00
3949,3949,"[0.8774, 0.5571, 0.4054]",text-embedding-3-small,2026-01-03 17:49:00
3950,3950,"[0.6697, 0.3277, 0.6830]",text-embedding-3-small,2026-01-03 17:50:00
3951,3951,"[0.1575, 0.7860, 0.6755]",text-embedding-3-small,2026-01-03 17:51:00
3952,3952,"[0.7424, 0.3397, 0.7323]",text-embedding-3-small,2026-01-03 17:52:00
3953,3953,"[0.5493, 0.3393, 0.1473]",text-embedding-3-small,2026-01-03 17:53:00
3954,3954,"[0.5828, 0.9385, 0.3957]",text-embedding-3-small,2026-01-03 17:54:00
3955,3955,"[0.4304, 0.5397, 0.5896]",text-embedding-3-small,2026-01-03 17:55:00
3956,3956,"[0.4766, 0.2704, 0.9190]",text-embedding-3-small,2026-01-03 17:56:00
3957,3957,"[0.3019, 0.7130, 0.2487]",text-embedding-3-small,2026-01-03 17:57:00
3958,3958,"[0.2447, 0.2533, 0.7077]",text-embedding-3-small,2026-01-03 17:58:00
3959,3959,"[0.4557, 0.7953, 0.8758]",text-embedding-3-small,2026-01-03 17:59:00
3960,3960,"[0.8655, 0.6995, 0.4743]",text-embedding-3-small,2026-01-03 18:00:00
3961,3961,"[0.3922, 0.9412, 0.4661]",text-embedding-3-small,2026-01-03 18:01:00
3962,3962,"[0.0179, 0.2577, 0.9317]",text-embedding-3-small,2026-01-03 18:02:00
3963,3963,"[0.6907, 0.5698, 0.4743]",text-embedding-3-small,2026-01-03 18:03:00
3964,3964,"[0.9582, 0.0115, 0.5443]",text-embedding-3-small,2026-01-03 18:04:00
3965,3965,"[0.1359, 0.1892, 0.2817]",text-embedding-3-small,2026-01-03 18:05:00
3966,3966,"[0.1827, 0.2880, 0.4224]",text-embedding-3-small,2026-01-03 18:06:00
3967,3967,"[0.9426, 0.9325, 0.2884]",text-embedding-3-small,2026-01-03 18:07:00
3968,3968,"[0.3973, 0.6018, 0.4805]",text-embedding-3-small,2026-01-03 18:08:00
3969,3969,"[0.7572, 0.5943, 0.8657]",text-embedding-3-small,2026-01-03 18:09:00
3970,3970,"[0.7708, 0.6097, 0.5542]",text-embedding-3-small,2026-01-03 18:10:00
3971,3971,"[0.8090, 0.0802, 0.4321]",text-embedding-3-small,2026-01-03 18:11:00
3972,3972,"[0.0922, 0.5016, 0.3794]",text-embedding-3-small,2026-01-03 18:12:00
3973,3973,"[0.9314, 0.3108, 0.0976]",text-embedding-3-small,2026-01-03 18:13:00
3974,3974,"[0.0901, 0.0851, 0.9265]",text-embedding-3-small,2026-01-03 18:14:00
3975,3975,"[0.1667, 0.7388, 0.3785]",text-embedding-3-small,2026-01-03 18:15:00
3976,3976,"[0.9564, 0.6236, 0.2166]",text-embedding-3-small,2026-01-03 18:16:00
3977,3977,"[0.1577, 0.4954, 0.1053]",text-embedding-3-small,2026-01-03 18:17:00
3978,3978,"[0.0880, 0.7644, 0.9603]",text-embedding-3-small,2026-01-03 18:18:00
3979,3979,"[0.5579, 0.6102, 0.3730]",text-embedding-3-small,2026-01-03 18:19:00
3980,3980,"[0.7365, 0.4079, 0.9662]",text-embedding-3-small,2026-01-03 18:20:00
3981,3981,"[0.4904, 0.1071, 0.1517]",text-embedding-3-small,2026-01-03 18:21:00
3982,3982,"[0.6682, 0.8901, 0.8539]",text-embedding-3-small,2026-01-03 18:22:00
3983,3983,"[0.0653, 0.0107, 0.8823]",text-embedding-3-small,2026-01-03 18:23:00
3984,3984,"[0.0423, 0.3909, 0.3873]",text-embedding-3-small,2026-01-03 18:24:00
3985,3985,"[0.0943, 0.5444, 0.4788]",text-embedding-3-small,2026-01-03 18:25:00
3986,3986,"[0.5307, 0.3294, 0.9026]",text-embedding-3-small,2026-01-03 18:26:00
3987,3987,"[0.0449, 0.4869, 0.8752]",text-embedding-3-small,2026-01-03 18:27:00
3988,3988,"[0.5543, 0.3291, 0.1270]",text-embedding-3-small,2026-01-03 18:28:00
3989,3989,"[0.3642, 0.2127, 0.7214]",text-embedding-3-small,2026-01-03 18:29:00
3990,3990,"[0.8942, 0.7148, 0.0395]",text-embedding-3-small,2026-01-03 18:30:00
3991,3991,"[0.2776, 0.8521, 0.1158]",text-embedding-3-small,2026-01-03 18:31:00
3992,3992,"[0.3535, 0.8857, 0.7491]",text-embedding-3-small,2026-01-03 18:32:00
3993,3993,"[0.5165, 0.2484, 0.8244]",text-embedding-3-small,2026-01-03 18:33:00
3994,3994,"[0.0533, 0.2674, 0.1028]",text-embedding-3-small,2026-01-03 18:34:00
3995,3995,"[0.8160, 0.0090, 0.9826]",text-embedding-3-small,2026-01-03 18:35:00
3996,3996,"[0.4845, 0.3048, 0.1788]",text-embedding-3-small,2026-01-03 18:36:00
3997,3997,"[0.9452, 0.7066, 0.2185]",text-embedding-3-small,2026-01-03 18:37:00
3998,3998,"[0.7741, 0.7845, 0.6850]",text-embedding-3-small,2026-01-03 18:38:00
3999,3999,"[0.9443, 0.9866, 0.5721]",text-embedding-3-small,2026-01-03 18:39:00
4000,4000,"[0.4424, 0.0181, 0.7826]",text-embedding-3-small,2026-01-03 18:40:00
4001,4001,"[0.2334, 0.2133, 0.9268]",text-embedding-3-small,2026-01-03 18:41:00
4002,4002,"[0.4497, 0.5955, 0.1035]",text-embedding-3-small,2026-01-03 18:42:00
4003,4003,"[0.5595, 0.3063, 0.4947]",text-embedding-3-small,2026-01-03 18:43:00
4004,4004,"[0.1896, 0.9573, 0.8609]",text-embedding-3-small,2026-01-03 18:44:00
4005,4005,"[0.4458, 0.9522, 0.7017]",text-embedding-3-small,2026-01-03 18:45:00
4006,4006,"[0.3179, 0.3466, 0.9562]",text-embedding-3-small,2026-01-03 18:46:00
4007,4007,"[0.1453, 0.6067, 0.7042]",text-embedding-3-small,2026-01-03 18:47:00
4008,4008,"[0.7520, 0.2115, 0.0934]",text-embedding-3-small,2026-01-03 18:48:00
4009,4009,"[0.7010, 0.4117, 0.7177]",text-embedding-3-small,2026-01-03 18:49:00
4010,4010,"[0.3372, 0.7573, 0.9945]",text-embedding-3-small,2026-01-03 18:50:00
4011,4011,"[0.9403, 0.1286, 0.4084]",text-embedding-3-small,2026-01-03 18:51:00
4012,4012,"[0.0957, 0.8410, 0.5539]",text-embedding-3-small,2026-01-03 18:52:00
4013,4013,"[0.6082, 0.4116, 0.1065]",text-embedding-3-small,2026-01-03 18:53:00
4014,4014,"[0.3603, 0.3619, 0.3690]",text-embedding-3-small,2026-01-03 18:54:00
4015,4015,"[0.1991, 0.0052, 0.9988]",text-embedding-3-small,2026-01-03 18:55:00
4016,4016,"[0.3558, 0.2719, 0.8510]",text-embedding-3-small,2026-01-03 18:56:00
4017,4017,"[0.3549, 0.5036, 0.1276]",text-embedding-3-small,2026-01-03 18:57:00
4018,4018,"[0.4299, 0.9836, 0.6648]",text-embedding-3-small,2026-01-03 18:58:00
4019,4019,"[0.0131, 0.3147, 0.8220]",text-embedding-3-small,2026-01-03 18:59:00
4020,4020,"[0.8773, 0.7464, 0.4474]",text-embedding-3-small,2026-01-03 19:00:00
4021,4021,"[0.7167, 0.1752, 0.5391]",text-embedding-3-small,2026-01-03 19:01:00
4022,4022,"[0.0172, 0.3381, 0.9226]",text-embedding-3-small,2026-01-03 19:02:00
4023,4023,"[0.6382, 0.8576, 0.9763]",text-embedding-3-small,2026-01-03 19:03:00
4024,4024,"[0.6874, 0.7861, 0.7365]",text-embedding-3-small,2026-01-03 19:04:00
4025,4025,"[0.3110, 0.5286, 0.3483]",text-embedding-3-small,2026-01-03 19:05:00
4026,4026,"[0.8427, 0.6372, 0.7950]",text-embedding-3-small,2026-01-03 19:06:00
4027,4027,"[0.3416, 0.9170, 0.5528]",text-embedding-3-small,2026-01-03 19:07:00
4028,4028,"[0.9563, 0.5987, 0.2414]",text-embedding-3-small,2026-01-03 19:08:00
4029,4029,"[0.2909, 0.7181, 0.3908]",text-embedding-3-small,2026-01-03 19:09:00
4030,4030,"[0.6324, 0.5706, 0.0255]",text-embedding-3-small,2026-01-03 19:10:00
4031,4031,"[0.6226, 0.2584, 0.2818]",text-embedding-3-small,2026-01-03 19:11:00
4032,4032,"[0.4796, 0.5041, 0.3290]",text-embedding-3-small,2026-01-03 19:12:00
4033,4033,"[0.1319, 0.0014, 0.6783]",text-embedding-3-small,2026-01-03 19:13:00
4034,4034,"[0.0932, 0.8699, 0.3121]",text-embedding-3-small,2026-01-03 19:14:00
4035,4035,"[0.3138, 0.4279, 0.6536]",text-embedding-3-small,2026-01-03 19:15:00
4036,4036,"[0.0663, 0.3177, 0.1774]",text-embedding-3-small,2026-01-03 19:16:00
4037,4037,"[0.3732, 0.9245, 0.8687]",text-embedding-3-small,2026-01-03 19:17:00
4038,4038,"[0.9891, 0.3964, 0.9013]",text-embedding-3-small,2026-01-03 19:18:00
4039,4039,"[0.7958, 0.5703, 0.7222]",text-embedding-3-small,2026-01-03 19:19:00
4040,4040,"[0.8219, 0.3488, 0.3630]",text-embedding-3-small,2026-01-03 19:20:00
4041,4041,"[0.7114, 0.1007, 0.9121]",text-embedding-3-small,2026-01-03 19:21:00
4042,4042,"[0.4649, 0.0494, 0.4228]",text-embedding-3-small,2026-01-03 19:22:00
4043,4043,"[0.6263, 0.7846, 0.7655]",text-embedding-3-small,2026-01-03 19:23:00
4044,4044,"[0.2827, 0.7352, 0.1251]",text-embedding-3-small,2026-01-03 19:24:00
4045,4045,"[0.5003, 0.2733, 0.1299]",text-embedding-3-small,2026-01-03 19:25:00
4046,4046,"[0.6615, 0.4064, 0.6731]",text-embedding-3-small,2026-01-03 19:26:00
4047,4047,"[0.2117, 0.5017, 0.6330]",text-embedding-3-small,2026-01-03 19:27:00
4048,4048,"[0.3437, 0.0793, 0.9122]",text-embedding-3-small,2026-01-03 19:28:00
4049,4049,"[0.4853, 0.4335, 0.6736]",text-embedding-3-small,2026-01-03 19:29:00
4050,4050,"[0.3828, 0.5315, 0.4023]",text-embedding-3-small,2026-01-03 19:30:00
4051,4051,"[0.4047, 0.5170, 0.2560]",text-embedding-3-small,2026-01-03 19:31:00
4052,4052,"[0.8107, 0.7877, 0.8729]",text-embedding-3-small,2026-01-03 19:32:00
4053,4053,"[0.7590, 0.5271, 0.4263]",text-embedding-3-small,2026-01-03 19:33:00
4054,4054,"[0.1442, 0.6523, 0.6875]",text-embedding-3-small,2026-01-03 19:34:00
4055,4055,"[0.0130, 0.0134, 0.6895]",text-embedding-3-small,2026-01-03 19:35:00
4056,4056,"[0.7981, 0.5542, 0.6728]",text-embedding-3-small,2026-01-03 19:36:00
4057,4057,"[0.0774, 0.0258, 0.9643]",text-embedding-3-small,2026-01-03 19:37:00
